CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,text_length,word_count,clean_text,lemmatized_text
UggNotjamqXzKHgCoAEC,8HB18hZrhXc,Send them to france,False,False,False,False,False,False,False,False,False,False,False,False,19,4,send them to france,send france
UgguTFgWowTmWHgCoAEC,8HB18hZrhXc,Fun Fact: they did not have live ammo in those guns they had rubber slugs,False,False,False,False,False,False,False,False,False,False,False,False,73,15,fun fact they did not have live ammo in those guns they had rubber slugs,fun fact live ammo gun rubber slug
UghBlbV9tbPVqXgCoAEC,8HB18hZrhXc,how fucking brain dead do you have to be to let the Nazi police scum bags just take you in,True,True,False,True,False,False,False,False,False,False,False,False,90,20,how fucking brain dead do you have to be to let the nazi police scum bags just take you in,fucking brain dead let nazi police scum bag
UghFKFz1sE6uOXgCoAEC,8HB18hZrhXc,"""Dis be furgusun in de unitid stateth o' murka!"" - Retard starts violent protest and then tries to pawn off the 'police state' lie when the cops arrive.",True,True,False,True,False,False,False,False,False,False,False,False,152,28,dis be furgusun in de unitid stateth o murka retard starts violent protest and then tries to pawn off the police state lie when the cops arrive,dis furgusun de unitid stateth o murka retard start violent protest try pawn police state lie cop arrive
UghJiwZHx0DaT3gCoAEC,8HB18hZrhXc,GOD bless the Police.,False,False,False,False,False,False,False,False,False,False,False,False,21,4,god bless the police,god bless police
UghuRUmx8vyL8HgCoAEC,8HB18hZrhXc,"USA land of the free baby. HAHAHAHA! All you people not living in USA, should be thankful everyday. This is the worse country on earth.",True,False,False,False,False,True,True,True,False,False,False,False,135,25,usa land of the free baby hahahaha all you people not living in usa should be thankful everyday this is the worse country on earth,usa land free baby hahahaha people live usa thankful everyday bad country earth
UghVaJ1e2NLNB3gCoAEC,8HB18hZrhXc,Was this in Virginia?,False,False,False,False,False,False,False,False,False,False,False,False,21,4,was this in virginia,virginia
UghysYA5E5uRB3gCoAEC,8HB18hZrhXc,wow need to get your shit straight they never had there weapons pointed at any one in this vid they were at the ready position due to a riot and very under understandable course of action for any one who knows anything,False,False,False,False,False,False,False,False,False,False,False,False,218,42,wow need to get your shit straight they never had there weapons pointed at any one in this vid they were at the ready position due to a riot and very under understandable course of action for any one who knows anything,wow need shit straight weapon point vid ready position riot understandable course action know
Ugi_8PajECy1t3gCoAEC,8HB18hZrhXc,no dumber people on earth then americans,True,False,False,False,False,True,True,True,False,False,False,False,40,7,no dumber people on earth then americans,dumber people earth american
Ugi4NlXtbb117ngCoAEC,8HB18hZrhXc,At .16  screw the price of crap that thinks he's cool to disrespect the AMERICAN FLAG.,True,True,False,False,False,False,False,False,False,False,False,False,86,16,at screw the price of crap that thinks hes cool to disrespect the american flag,screw price crap think s cool disrespect american flag
Ugi8q6P9SfsxSHgCoAEC,8HB18hZrhXc,shoot first ask questions later hahahahahaha,True,True,False,True,False,False,False,False,False,False,False,False,44,6,shoot first ask questions later hahahahahaha,shoot ask question later hahahahahaha
UgiAV0VaJLBGaXgCoAEC,8HB18hZrhXc,What police? That was the army....,False,False,False,False,False,False,False,False,False,False,False,False,34,6,what police that was the army,police army
UgibkIHcKYp4UHgCoAEC,8HB18hZrhXc,should have shot,True,True,False,True,False,False,False,False,False,False,False,False,16,3,should have shot,shoot
UgiE08q1WAgicHgCoAEC,8HB18hZrhXc,"A true dictatorship ! Let's wait and check which of the coutries will start sanctioning on U.S government? I guess none of countries, because USA is a corrupted all of countries in the world except Russia and China.",True,True,False,True,False,False,False,False,False,False,False,False,215,38,a true dictatorship lets wait and check which of the coutries will start sanctioning on us government i guess none of countries because usa is a corrupted all of countries in the world except russia and china,true dictatorship let wait check coutrie start sanction government guess country usa corrupted country world russia china
UgimA8UbV8KGhHgCoAEC,8HB18hZrhXc,"I'm at this point where I think if a cop points a gun at me I should just, you know, do as I'm told, that something I did provoked that.",False,False,False,False,False,False,False,False,False,False,False,False,136,30,im at this point where i think if a cop points a gun at me i should just you know do as im told that something i did provoked that,m point think cop point gun know m tell provoke
UgirgdBRGumedHgCoAEC,8HB18hZrhXc,techno party!!!,False,False,False,False,False,False,False,False,False,False,False,False,15,2,techno party,techno party
Ugj0Rz556abCWXgCoAEC,8HB18hZrhXc,awesome job from our law enforcement now send off to disrupt & tear down all the Islamic extremist radicals in America thanks....,True,False,False,False,False,True,False,False,False,False,True,False,129,22,awesome job from our law enforcement now send off to disrupt tear down all the islamic extremist radicals in america thanks,awesome job law enforcement send disrupt tear islamic extremist radical america thank
UgjJk7DGYGixbXgCoAEC,8HB18hZrhXc,to bad those weapons were not discharged,True,True,False,True,False,False,False,False,False,False,False,False,40,7,to bad those weapons were not discharged,bad weapon discharge
Ugjl7AwhYA5GRngCoAEC,8HB18hZrhXc,"not once did obama show hos face in these cities ,yet they supported him......sad",False,False,False,False,False,False,False,False,False,False,False,False,81,14,not once did obama show hos face in these cities yet they supported himsad,obama hos face city support himsad
UgjP3NatTbwQvngCoAEC,8HB18hZrhXc,"Wait, so who was rioting again? The people standing boredly on the sidewalk, or the guys with guns in the middle of traffic?",False,False,False,False,False,False,False,False,False,False,False,False,124,23,wait so who was rioting again the people standing boredly on the sidewalk or the guys with guns in the middle of traffic,wait riot people stand boredly sidewalk guy gun middle traffic
Ugjsa_VIAXYDB3gCoAEC,8HB18hZrhXc,Police cleaned that mess up quick! Nice.,True,True,False,True,False,False,False,False,False,False,False,False,40,7,police cleaned that mess up quick nice,police clean mess quick nice
UgjvMt-VLLvyA3gCoAEC,8HB18hZrhXc,i find this satisfying for some reason,True,True,False,True,False,False,False,False,False,False,False,False,38,7,i find this satisfying for some reason,find satisfying reason
Ugjzes4W9Oysw3gCoAEC,8HB18hZrhXc,Confederation ill be back?,False,False,False,False,False,False,False,False,False,False,False,False,26,4,confederation ill be back,confederation ill
Ugw0Vori1c-fkupDw1d4AaABAg,8HB18hZrhXc,"Those guns use rubber bullets, stupid Russian news channel",True,True,False,False,False,False,False,False,False,False,False,False,58,9,those guns use rubber bullets stupid russian news channel,gun use rubber bullet stupid russian news channel
UgwfTwcX9w7N8Kupt_R4AaABAg,8HB18hZrhXc,Perfect police,False,False,False,False,False,False,False,False,False,False,False,False,14,2,perfect police,perfect police
UgwLke0YX9B8KLIuM3x4AaABAg,8HB18hZrhXc,Protesters suck,True,True,False,False,True,False,False,False,False,False,False,False,15,2,protesters suck,protester suck
Ugwo8nzTZpq35EEUSfJ4AaABAg,8HB18hZrhXc,"a rocket launcher will take care of that lightly armored vehicle, lol",True,True,False,True,False,False,False,False,False,False,False,False,69,12,a rocket launcher will take care of that lightly armored vehicle lol,rocket launcher care lightly armored vehicle lol
UgwzfTejqSMgq_kKC9t4AaABAg,8HB18hZrhXc,Too bad that these were riot shotguns and not loaded with live rounds.,True,True,False,True,False,False,False,False,False,False,False,False,70,13,too bad that these were riot shotguns and not loaded with live rounds,bad riot shotgun load live round
UgwzOgIFyi7D7CbU4Nt4AaABAg,8HB18hZrhXc,Time to test the police guns fire fire.,True,True,False,True,False,False,False,False,False,False,False,False,39,8,time to test the police guns fire fire,time test police gun fire fire
Ugy3x2UAt4XUcipNTeZ4AaABAg,8HB18hZrhXc,Buy ak47 shoot all USA copa,True,True,True,False,False,False,False,False,False,False,False,False,27,6,buy ak shoot all usa copa,buy ak shoot usa copa
Ugy8ASEo1XznyO4B0tR4AaABAg,8HB18hZrhXc,"Ah, beautiful.",True,True,False,True,False,False,False,False,False,False,False,False,14,2,ah beautiful,ah beautiful
Ugyg_kgb1QWkAWdEKsd4AaABAg,8HB18hZrhXc,Kill all protesters,True,True,True,False,False,False,False,False,False,False,False,False,19,3,kill all protesters,kill protester
UgyqcqgyR0dUfI1J59J4AaABAg,8HB18hZrhXc,I think that all you guys are doing is profiting of all these standoff’s and not caring about one side or the other.,False,False,False,False,False,False,False,False,False,False,False,False,116,23,i think that all you guys are doing is profiting of all these standoffs and not caring about one side or the other,think guy profiting standoff care
Ugy-S1A2qBkifEb2E-94AaABAg,8HB18hZrhXc,Blue lives let’s matter send those BLM commies our of our streets,True,False,False,False,False,True,True,False,False,False,False,False,65,12,blue lives lets matter send those blm commies our of our streets,blue life let matter send blm commie street
UgzpYKnjIcmB7Ch15YR4AaABAg,8HB18hZrhXc,"I'm with cops. Those protesters steal, and destroy things. They aren't solving shit",True,True,False,False,True,False,False,False,False,False,False,False,83,13,im with cops those protesters steal and destroy things they arent solving shit,m cop protester steal destroy thing not solve shit
UgzQ9csI7aKaeN1tmgd4AaABAg,8HB18hZrhXc,"And here you see it. They impose ""gunlaws"". In fact. Even if you had a machine gun, people could not do anything against the police. They have cars and body protection like tanks. Just wanted to say.",False,False,False,False,False,False,False,False,False,False,False,False,199,37,and here you see it they impose gunlaws in fact even if you had a machine gun people could not do anything against the police they have cars and body protection like tanks just wanted to say,impose gunlaw fact machine gun people police car body protection like tank want
Ugg_vc9Qh3OaNHgCoAEC,9pr1oE34bIM,"Our shit serving media concocts a story, white cop kills an innocent black teenager, which is bullshit, to get the ""black community"" up in arms, they burn shit down..more stories for these useless talking heads to get in front of a camera with. At least once a week i see a black on white crime reported on the news..no national attention , no federal involvement...wtf? Black men need to stand up and be fathers and stop looking for excuses.. fuck yall.. all yall.",True,True,False,False,True,True,True,False,False,False,False,False,465,83,our shit serving media concocts a story white cop kills an innocent black teenager which is bullshit to get the black community up in arms they burn shit downmore stories for these useless talking heads to get in front of a camera with at least once a week i see a black on white crime reported on the newsno national attention no federal involvementwtf black men need to stand up and be fathers and stop looking for excuses fuck yall all yall,shit serve medium concoct story white cop kill innocent black teenager bullshit black community arm burn shit downmore story useless talk head camera week black white crime report newsno national attention federal involvementwtf black man need stand father stop look excuse fuck you you
Ugg2dih3yblPRXgCoAEC,9pr1oE34bIM,What does this video have to do with what actually happen? You are simply trying to smear this young man’s image. So what he wanted to be a rapper. So what he stole some cigars? Nothing you have side in this video deserves a death sentence. Also now that they have released new video of Officer Wilson showing that he had no injuries. It shows that Officer Wilson is not being truthful about the incident. Perhaps you need to wait until all the details are out before you post a bias video. If you’re going to post a video make sure that it is accurate. Not to mention that you had more than just his friend the criminal who stated that Brown was giving up. You had both black and white witnesses who had nothing to do with the incident who stated that he had his hands up and was surrendering when Wilson shot him.,False,False,False,False,False,False,False,False,False,False,False,False,815,155,what does this video have to do with what actually happen you are simply trying to smear this young mans image so what he wanted to be a rapper so what he stole some cigars nothing you have side in this video deserves a death sentence also now that they have released new video of officer wilson showing that he had no injuries it shows that officer wilson is not being truthful about the incident perhaps you need to wait until all the details are out before you post a bias video if youre going to post a video make sure that it is accurate not to mention that you had more than just his friend the criminal who stated that brown was giving up you had both black and white witnesses who had nothing to do with the incident who stated that he had his hands up and was surrendering when wilson shot him,video actually happen simply try smear young man image want rapper steal cigar video deserve death sentence release new video officer wilson show injury show officer wilson truthful incident need wait detail post bias video go post video sure accurate mention friend criminal state brown give black white witness incident state hand surrender wilson shoot
Ugg3C07ZWc-6fngCoAEC,9pr1oE34bIM,Funny to thing the government can be trusted to judge itself. Fucking disgusting. ,True,True,False,True,False,False,False,False,False,False,False,False,82,13,funny to thing the government can be trusted to judge itself fucking disgusting,funny thing government trust judge fuck disgusting
Ugg4cH1XN-JfmHgCoAEC,9pr1oE34bIM,"What is the relevance of marijuana here?

The autopsy shows the entry wounds spread out over the body. In close range, the spread would be tight, most hitting the same region and most likely the chest area. But from long range, the spread would be dispersed as we see in the report and the wounds are on the underside of the arms, only exposed if the arms are raised or out in a ""gesture of peace"" IE ""my hands are empty and away from my body"" pose.
This plus there were no powder burns on the body.
He was far away.",False,False,False,False,False,False,False,False,False,False,False,False,516,101,what is the relevance of marijuana here the autopsy shows the entry wounds spread out over the body in close range the spread would be tight most hitting the same region and most likely the chest area but from long range the spread would be dispersed as we see in the report and the wounds are on the underside of the arms only exposed if the arms are raised or out in a gesture of peace ie my hands are empty and away from my body pose this plus there were no powder burns on the body he was far away,relevance marijuana autopsy show entry wound spread body close range spread tight hit region likely chest area long range spread disperse report wound underside arm expose arm raise gesture peace ie hand away body pose plus powder burn body far away
Ugg5cceWlk2wKXgCoAEC,9pr1oE34bIM,"You know its crazy.... I actually came across your video about bitcoin while trying to learn more about it and knew you looked familiar.... I took the time to look at some of Mike Browns personal profiles myself specifically his soundcloud. While I do think he is guilty of representing himself in the wrong light and maybe of stealing he still didn't deserve to die. The fact that WHITE people like yourself continued to insinuate it is ridiculous and shows your clear lack of empathy and sympathy. It seems you all are more like the ""animals"" you think we are..... And its especially offensive looking back at these videos 3 years later when hip/hop rnb (OUR BLACK CULTURE) is the biggest thing and media and you still dont understand our perspectives. To say Trayvon Martin was making lean in on of your other videos shows how ignorant you truly are as well. Sprite or Fanta or a CARBONATED DRINK is used when making lean....Not tea....",True,False,False,False,False,True,True,False,False,False,False,False,939,165,you know its crazy i actually came across your video about bitcoin while trying to learn more about it and knew you looked familiar i took the time to look at some of mike browns personal profiles myself specifically his soundcloud while i do think he is guilty of representing himself in the wrong light and maybe of stealing he still didnt deserve to die the fact that white people like yourself continued to insinuate it is ridiculous and shows your clear lack of empathy and sympathy it seems you all are more like the animals you think we are and its especially offensive looking back at these videos years later when hiphop rnb our black culture is the biggest thing and media and you still dont understand our perspectives to say trayvon martin was making lean in on of your other videos shows how ignorant you truly are as well sprite or fanta or a carbonated drink is used when making leannot tea,know crazy actually come video bitcoin try learn know look familiar take time look mike browns personal profile specifically soundcloud think guilty represent wrong light maybe steal not deserve die fact white people like continue insinuate ridiculous show clear lack empathy sympathy like animal think especially offensive look video year later hiphop rnb black culture big thing medium not understand perspective trayvon martin make lean video show ignorant truly sprite fanta carbonated drink make leannot tea
Ugg6J6cjEFf8cXgCoAEC,9pr1oE34bIM,"Stefan , I like how you standup for Darren Wilson though. Your side of events lose their integrity when you give him a clean chit considering how incompetent the Ferguson police are turning out to be. ",False,False,False,False,False,False,False,False,False,False,False,False,201,36,stefan i like how you standup for darren wilson though your side of events lose their integrity when you give him a clean chit considering how incompetent the ferguson police are turning out to be,stefan like standup darren wilson event lose integrity clean chit consider incompetent ferguson police turn
Ugg7tmaAPXIEingCoAEC,9pr1oE34bIM,"This is the typical mindset of white people ( not all white people but most). He deserved it . So I say to you, people like Sean Hannity are feuling the fires of prejudice and racism. Don't let these people influence you. They want a race war so they can start marshall law.",True,False,False,False,False,True,True,False,False,False,False,False,274,53,this is the typical mindset of white people not all white people but most he deserved it so i say to you people like sean hannity are feuling the fires of prejudice and racism dont let these people influence you they want a race war so they can start marshall law,typical mindset white people white people deserve people like sean hannity feule fire prejudice racism not let people influence want race war start marshall law
Ugg8-b12nbu2-XgCoAEC,9pr1oE34bIM,"You perform a basic snatch and grab robbery at a local convenience store which turns into a strong arm robbery on an immigrant midget store clerk and in less than 30 minutes later you get lit up by a yahoo cop who told you to get the fuck out of the middle of the road and proceeded on until he recognized you as fitting the description of the assailant which just came over his radio; talk about Mutherfuckin Karma! Stealing shit does not warrant deadly force but Karma's a Bitch and who the fuck has the ability to control it or direct it's measures of decree? Ain't no Mutherfucker who puts on his pant's one leg at a time, that's for sure!",True,True,False,False,True,False,False,False,False,False,False,False,643,122,you perform a basic snatch and grab robbery at a local convenience store which turns into a strong arm robbery on an immigrant midget store clerk and in less than minutes later you get lit up by a yahoo cop who told you to get the fuck out of the middle of the road and proceeded on until he recognized you as fitting the description of the assailant which just came over his radio talk about mutherfuckin karma stealing shit does not warrant deadly force but karmas a bitch and who the fuck has the ability to control it or direct its measures of decree aint no mutherfucker who puts on his pants one leg at a time thats for sure,perform basic snatch grab robbery local convenience store turn strong arm robbery immigrant midget store clerk minute later light yahoo cop tell fuck middle road proceed recognize fit description assailant come radio talk mutherfuckin karma stealing shit warrant deadly force karmas bitch fuck ability control direct measure decree be not mutherfucker put pant leg time s sure
Ugg97M7HImLjcngCoAEC,9pr1oE34bIM,It's sad that I have to watch a YouTube video to get a non biased report about what's going on in Ferguson! Thank You!,False,False,False,False,False,False,False,False,False,False,False,False,118,24,its sad that i have to watch a youtube video to get a non biased report about whats going on in ferguson thank you,sad watch youtube video non biased report s go ferguson thank
Ugg9WO2fOME-kXgCoAEC,9pr1oE34bIM,"This dude sure seems to know a good bit about smoking weeds.  Hmmm.
According this clown because this black man was somewhat on the gang side which is factual based on the photo's, that it was justified to MURDER AN UNARMED HUMAN BEING !  Its not ok you MF-er ",True,True,False,False,True,False,False,False,False,False,False,False,260,49,this dude sure seems to know a good bit about smoking weeds hmmm according this clown because this black man was somewhat on the gang side which is factual based on the photos that it was justified to murder an unarmed human being its not ok you mfer,dude sure know good bit smoking weed hmmm accord clown black man somewhat gang factual base photo justify murder unarmed human ok mfer
UggAEGisedsvsXgCoAEC,9pr1oE34bIM,What injuries did the cop get treated for? ,False,False,False,False,False,False,False,False,False,False,False,False,43,8,what injuries did the cop get treated for,injury cop treat
UggbUWQabAV4KHgCoAEC,9pr1oE34bIM,"I wonder how big of a crater Thug Brown made in the street when he met the final shot to the melon. You get what you sew... 

BLM - When Truth and Facts Don't then they Shit in their own Kitchens before they get the right directions to the toilet.",True,True,False,False,True,True,True,False,False,False,False,False,247,50,i wonder how big of a crater thug brown made in the street when he met the final shot to the melon you get what you sew blm when truth and facts dont then they shit in their own kitchens before they get the right directions to the toilet,wonder big crater thug brown street meet final shot melon sew blm truth fact not shit kitchen right direction toilet
UggcFVNippHDgHgCoAEC,9pr1oE34bIM,Stefan - a fan of Rep. M. Rivers,False,False,False,False,False,False,False,False,False,False,False,False,32,8,stefan a fan of rep m rivers,stefan fan rep m river
Uggd4V1_xBv7c3gCoAEC,9pr1oE34bIM,"More of Your corrupt police will be harmed now. They are not safe from me. I will defend my self by fighting back and shooting them DEAD, so get your will's ready, cause its on!  catalyst? the facts of the city/town/government/usa, are the CATALYST. This pot has been boiling over for too many years, and now you have the generation that will bring the equalizer to your door step, We also have a PURGE; you will feel its effect. ",True,True,True,True,False,False,False,False,False,False,False,False,430,79,more of your corrupt police will be harmed now they are not safe from me i will defend my self by fighting back and shooting them dead so get your wills ready cause its on catalyst the facts of the citytowngovernmentusa are the catalyst this pot has been boiling over for too many years and now you have the generation that will bring the equalizer to your door step we also have a purge you will feel its effect,corrupt police harm safe defend self fight shoot dead will ready cause catalyst fact citytowngovernmentusa catalyst pot boil year generation bring equalizer door step purge feel effect
UggdUQk8ULFpYXgCoAEC,9pr1oE34bIM,Shocking truths come to light. ,False,False,False,False,False,False,False,False,False,False,False,False,31,5,shocking truths come to light,shocking truth come light
UggdxGw2fbcT0XgCoAEC,9pr1oE34bIM,"you are  clearly a racists shrill a canadian vegatable ,a plant that lives in a box of ivory snow and truly knows nothing about  the Negro race.    ",True,True,False,False,False,False,False,False,False,False,False,False,148,27,you are clearly a racists shrill a canadian vegatable a plant that lives in a box of ivory snow and truly knows nothing about the negro race,clearly racist shrill canadian vegatable plant live box ivory snow truly know negro race
UggeJGTjxuw7BXgCoAEC,9pr1oE34bIM,You guys have to love this guy he spends 10 minutes telus how to roll a blunt,False,False,False,False,False,False,False,False,False,False,False,False,77,17,you guys have to love this guy he spends minutes telus how to roll a blunt,guy love guy spend minute telus roll blunt
UggF1U_TkJzTaXgCoAEC,9pr1oE34bIM,where's a taser gun when you need it???,False,False,False,False,False,False,False,False,False,False,False,False,39,8,wheres a taser gun when you need it,s taser gun need
UggFEwIh2dDAhXgCoAEC,9pr1oE34bIM,"@Stefan Molyneux You sir, are the dumbest smart guy ever. You are a researcher? Research the enitre history of the Blackman in America and you will understand why things are the way they are. You are so detachted from reality it is comical.",True,True,False,False,False,False,False,False,False,False,False,False,240,43,molyneux you sir are the dumbest smart guy ever you are a researcher research the enitre history of the blackman in america and you will understand why things are the way they are you are so detachted from reality it is comical,molyneux sir dumb smart guy researcher research enitre history blackman america understand thing way detachted reality comical
UggFKCpU8q1tFHgCoAEC,9pr1oE34bIM,"Yeah of course he goes to college, and then when the money comes in from Pel the majority of Negros drop out half way through the semester.",False,False,False,False,False,False,False,False,False,False,False,False,139,27,yeah of course he goes to college and then when the money comes in from pel the majority of negros drop out half way through the semester,yeah course go college money come pel majority negros drop half way semester
UgggEUGK9d1i4ngCoAEC,9pr1oE34bIM,You white folks always asked why would a cop do something that could ruin his career. My answer to this is because they know they can get away with it. They know their chief and their fellow cops will cover for them. They know white folks and assholes like you will make excuses for them and if by a slim to none chance their is a trial you and your kind will always acquit.,False,False,False,False,False,False,False,False,False,False,False,False,374,74,you white folks always asked why would a cop do something that could ruin his career my answer to this is because they know they can get away with it they know their chief and their fellow cops will cover for them they know white folks and assholes like you will make excuses for them and if by a slim to none chance their is a trial you and your kind will always acquit,white folk ask cop ruin career answer know away know chief fellow cop cover know white folk asshole like excuse slim chance trial kind acquit
UgghcjortIFxa3gCoAEC,9pr1oE34bIM,"If blacks want respect, then speak, act, and dress like the Huxtable family. You want to be treated with prejudice then speak, act and dress like known gangsters, steal things, act like you own the street!",True,False,False,False,False,True,True,False,False,False,False,False,205,36,if blacks want respect then speak act and dress like the huxtable family you want to be treated with prejudice then speak act and dress like known gangsters steal things act like you own the street,black want respect speak act dress like huxtable family want treat prejudice speak act dress like know gangster steal thing act like street
Uggi2Qoy2TduPHgCoAEC,9pr1oE34bIM,".     Leaving out information when giving a police report because they didn't ask you for that info, *is* lying by omission. That's why it's not outright lying......because you omitted the information. These are some stupid lawyers.",True,True,False,False,False,False,False,False,False,False,False,False,232,36,leaving out information when giving a police report because they didnt ask you for that info is lying by omission thats why its not outright lyingbecause you omitted the information these are some stupid lawyers,leave information give police report not ask info lie omission s outright lyingbecause omit information stupid lawyer
UggIA6nHLuVcm3gCoAEC,9pr1oE34bIM,mIcheal brown asked for it and got it! If you think he was shot because he was black then YOUR the racist!,False,False,False,False,False,False,False,False,False,False,False,False,106,22,micheal brown asked for it and got it if you think he was shot because he was black then your the racist,micheal brown ask get think shoot black racist
UggIbSwrByxGXXgCoAEC,9pr1oE34bIM,"OK DIPSHITS: I don't care if he's 7 feet tall and 600 pounds.  
1. Call for BACKUP   2. Use pepper spray  3. Use your baton   4. Use your taser  5. Wait for BACKUP  6. Use your GUN
HOW DOES THE SAYING GO A MONKEY WITH BLINDFOLDS AND IT'S HANDS TIED BEHIND IT'S BACK?
ANYWAYS: The preliminary autopsy showed that he was shot 4 times IN LESS LETHAL AREAS before he was EXECUTED WITH 2 GUNSHOT WOUNDS TO THE HEAD!!!!!!!!!",True,True,False,False,False,False,False,False,False,False,False,False,418,79,ok dipshits i dont care if hes feet tall and pounds call for backup use pepper spray use your baton use your taser wait for backup use your gun how does the saying go a monkey with blindfolds and its hands tied behind its back anyways the preliminary autopsy showed that he was shot times in less lethal areas before he was executed with gunshot wounds to the head,ok dipshit not care s foot tall pound backup use pepper spray use baton use taser wait backup use gun saying monkey blindfold hand tie anyways preliminary autopsy show shoot time lethal area execute gunshot wound head
Ugginjdj8uO0KXgCoAEC,9pr1oE34bIM,so he deserved to be killed because he smoke weed...like fighting...throw the gang signs and allegedly stole cigars?,False,False,False,False,False,False,False,False,False,False,False,False,116,18,so he deserved to be killed because he smoke weedlike fightingthrow the gang signs and allegedly stole cigars,deserve kill smoke weedlike fightingthrow gang sign allegedly steal cigar
UggiR-zPsqXFt3gCoAEC,9pr1oE34bIM,Great points.  Thank you for trying to calmly dissect this.  Praying the truth comes out and that we all can handle the truth. ,False,False,False,False,False,False,False,False,False,False,False,False,127,23,great points thank you for trying to calmly dissect this praying the truth comes out and that we all can handle the truth,great point thank try calmly dissect pray truth come handle truth
UggiuoZhmLtpVXgCoAEC,9pr1oE34bIM,"Is the cell phone video being shown anymore? All I get is a ""sorry"" message saying it is private.",False,False,False,False,False,False,False,False,False,False,False,False,97,19,is the cell phone video being shown anymore all i get is a sorry message saying it is private,cell phone video show anymore sorry message say private
UggIYYD2qSkn73gCoAEC,9pr1oE34bIM,"you published this on Aug 17 , the ""truth'' is still to be uncovered, we know what is likely,You cant assume to know the entire story before its been investigated, The Feds are going to investigate the PD now going back years, not just in this case. I think were going to know more as time goes on, assuming you know all the answers before its been looked at under a microscope is misleading to people",False,False,False,False,False,False,False,False,False,False,False,False,401,76,you published this on aug the truth is still to be uncovered we know what is likelyyou cant assume to know the entire story before its been investigated the feds are going to investigate the pd now going back years not just in this case i think were going to know more as time goes on assuming you know all the answers before its been looked at under a microscope is misleading to people,publish aug truth uncover know likelyyou not assume know entire story investigate fed go investigate pd go year case think go know time go assume know answer look microscope misleading people
Uggj2Z8TsnXPAngCoAEC,9pr1oE34bIM,"I guess You've never done anything wrong in your life. So according to your analysis, police has right to shoot him six time to make sure he dead. He is already dead. You are very proud of this officer. This tells me everything about you. I hope you have children.",False,False,False,False,False,False,False,False,False,False,False,False,264,50,i guess youve never done anything wrong in your life so according to your analysis police has right to shoot him six time to make sure he dead he is already dead you are very proud of this officer this tells me everything about you i hope you have children,guess ve wrong life accord analysis police right shoot time sure dead dead proud officer tell hope child
UggjBCQOC3WcUXgCoAEC,9pr1oE34bIM,"Looks like the media comes out with these bogus clams to cause division, side things up. The question to me isn't some much why don't people see the truth, but what is the government up to and planing on ? & why is the media fueling it for them ?",False,False,False,False,False,False,False,False,False,False,False,False,246,50,looks like the media comes out with these bogus clams to cause division side things up the question to me isnt some much why dont people see the truth but what is the government up to and planing on why is the media fueling it for them,look like medium come bogus clam cause division thing question not not people truth government plan medium fuel
UggJpB3REqSocXgCoAEC,9pr1oE34bIM,"Stephan Ive been watching you for quite a while and this is my first post,  can you do The truth about Henry Kissinger I would be very interested in hearing your opinion on this man ty.",False,False,False,False,False,False,False,False,False,False,False,False,185,36,stephan ive been watching you for quite a while and this is my first post can you do the truth about henry kissinger i would be very interested in hearing your opinion on this man ty,stephan ve watch post truth henry kissinger interested hear opinion man ty
UggJv-n9AXs0rXgCoAEC,9pr1oE34bIM,"Here is an intellectual and mature approach to this case

1- as a black man myself at 32 many of older black men or in prison, dead or stuck in the matrix as truthers struggling. Because there are no older men to guide these younger males, they often encounter police without understanding how to deal with a cop. Many of their role models come from rappers, who only advocate violence against police. So they are deers caught in the headlights of a potential life and death encounter. (Racism or Not)

2- Many black people are ranting about a hate crime, but clearly he assaulted the store clerk, which indicates the propensity of violence against Wilson. Stop pointing the finger and address the problems black teens have with their lack of male role models.

3-With that being said, black people need to address the alternatives of dealing with suspects/victims with non-lethal weaponry to deal with these encounters. If we as a race start to focus on solutions to a possible violent encounter with alternatives, then we can see progress with the police.

4- You can't go out and protest and burn down your communities in retalitation against a police, this only supports a theory that Brown was a product of a violent environment. Because how is burning down businesses going to solve the problem with the police department? This is counter-productive.

5-It was a hoax....",False,False,False,False,False,False,False,False,False,False,False,False,1377,234,here is an intellectual and mature approach to this case as a black man myself at many of older black men or in prison dead or stuck in the matrix as truthers struggling because there are no older men to guide these younger males they often encounter police without understanding how to deal with a cop many of their role models come from rappers who only advocate violence against police so they are deers caught in the headlights of a potential life and death encounter racism or not many black people are ranting about a hate crime but clearly he assaulted the store clerk which indicates the propensity of violence against wilson stop pointing the finger and address the problems black teens have with their lack of male role models with that being said black people need to address the alternatives of dealing with suspectsvictims with nonlethal weaponry to deal with these encounters if we as a race start to focus on solutions to a possible violent encounter with alternatives then we can see progress with the police you cant go out and protest and burn down your communities in retalitation against a police this only supports a theory that brown was a product of a violent environment because how is burning down businesses going to solve the problem with the police department this is counterproductive it was a hoax,intellectual mature approach case black man old black man prison dead stick matrix truther struggle old man guide young male encounter police understand deal cop role model come rapper advocate violence police deer catch headlight potential life death encounter racism black people rant hate crime clearly assault store clerk indicate propensity violence wilson stop point finger address problem black teen lack male role model say black people need address alternative deal suspectsvictim nonlethal weaponry deal encounter race start focus solution possible violent encounter alternative progress police not protest burn community retalitation police support theory brown product violent environment burn business go solve problem police department counterproductive hoax
