CommentId,VideoId,Text,IsToxic,text_procesado
Ugh2eF27Mk96vngCoAEC,9pr1oE34bIM,lmao when he reads dudes raps is the best part,False,lmao read dude rap best part
Ughe12cIXpEcVngCoAEC,9pr1oE34bIM,"Mr. Stefan Molyneux all Mr. Wilson had to do was just drive off.  There are multifple stories, so therefore both deserve a fair trial.  Wilson as a law enforcer should be firm about what happened and what he did.  It would be good if Wilson speaks.  I'd truly respect him as an officer, if he'd talk to the public.  It seems as if he's hiding.",False,mr stefan molyneux mr wilson drive multifple story therefore deserve fair trial wilson law enforcer firm happened would good wilson speaks id truly respect officer hed talk public seems he hiding
UgjZz0PKPdMTJHgCoAEC,TZxEyoplYbI,The one thing that I think people forget most about the riots in Ferguson.... Is the human combat. It's minds are so wrapped up in the race and not focused enough on the people. ,False,one thing think people forget riot ferguson human combat mind wrapped race focused enough people
UgiuUjW7qzXNJ3gCoAEC,9pr1oE34bIM,"If you act like a gentleman, you'll be treated like a gentleman.
................someone did not act like a gentleman.  ",False,act like gentleman youll treated like gentleman someone act like gentleman
Ugi-hbdDmIuKVHgCoAEC,04kJtp6pVXI,"Sure...they totally looked at FACTUAL evidence during that trial...

More like special treatment. BUT HEY, we all knew that was going to happen, didn't we?",True,surethey totally looked factual evidence trial like special treatment hey knew going happen didnt
Ugiopc96XGniX3gCoAEC,TZxEyoplYbI,Why is the cop Mooing at people in the beginning?,False,cop mooing people beginning
Ugi3mrlSqtIs-ngCoAEC,#NAME?,Ferguson 2014: Protesters Flip Police Car | The New York Times,False,ferguson protester flip police car new york time
UggSgP25ZN0a2ngCoAEC,4rCweDxDqdw,"Protest was converted into riot because majority of people wanted it. Don't be fooled by politicians,  they play serious games with common man. Take care everyone and save humanity. Peace!",False,protest converted riot majority people wanted dont fooled politician play serious game common man take care everyone save humanity peace
UgjRwOEG-KGWMHgCoAEC,TZxEyoplYbI,"If you think I am nit upset about the white people as much as the black people who get shot by police every day, you would be ignorant as fuck. 

Racism is nit the only problem here, its the militarized police we are seeing. 

Down with police culture! I'm just as sick as being disrespected by police as any black man. 

If they use violence, you best bet all of logical America will fight back, despite the colour of their skin! 

Go Furgson, next time bring your own guns and shoot back!",True,think nit upset white people much black people get shot police every day would ignorant fuck racism nit problem militarized police seeing police culture im sick disrespected police black man use violence best bet logical america fight back despite colour skin go furgson next time bring gun shoot back
UgzaLrs8IAzhKyib03F4AaABAg,dDbRyFIkNII,That was awesome,False,awesome
Ugg2dih3yblPRXgCoAEC,9pr1oE34bIM,What does this video have to do with what actually happen? You are simply trying to smear this young man’s image. So what he wanted to be a rapper. So what he stole some cigars? Nothing you have side in this video deserves a death sentence. Also now that they have released new video of Officer Wilson showing that he had no injuries. It shows that Officer Wilson is not being truthful about the incident. Perhaps you need to wait until all the details are out before you post a bias video. If you’re going to post a video make sure that it is accurate. Not to mention that you had more than just his friend the criminal who stated that Brown was giving up. You had both black and white witnesses who had nothing to do with the incident who stated that he had his hands up and was surrendering when Wilson shot him.,False,video actually happen simply trying smear young man image wanted rapper stole cigar nothing side video deserves death sentence also released new video officer wilson showing injury show officer wilson truthful incident perhaps need wait detail post bias video youre going post video make sure accurate mention friend criminal stated brown giving black white witness nothing incident stated hand surrendering wilson shot
UghGFHf8RmNryHgCoAEC,#NAME?,"Peace needs to be found on both sides. Be stubborn, be relentless, be peaceful. Don't go to work, sit on the steps of those in power for days and chant your concerns! ........................ “Fear is the path to the dark side. Fear leads to anger. Anger leads to hate. Hate leads to suffering.”- Yoda.............................. :)   <3",False,peace need found side stubborn relentless peaceful dont go work sit step power day chant concern fear path dark side fear lead anger anger lead hate hate lead suffering yoda
UgwoTWt1cKkzHhhyNmd4AaABAg,cT14IbTDW2c,"They just need to arrest all those protesters as soon as they start blocking traffic. If I was a driver and i saw them starting to block the road, i wouldn't stop for em.",True,need arrest protester soon start blocking traffic driver saw starting block road wouldnt stop em
UgjGXwDAaQDElXgCoAEC,4rCweDxDqdw,How come they call the 'blacks' African Americans but not European American to the 'whites' ?,False,come call black african american european american white
Ugjmo852I70RjngCoAEC,9pr1oE34bIM,"This guy is a little biased that's for sure , maybe he should bring up the fact that a taser being used could have avoided all this. Forensics will tell what truly happened but I highly doubt mike brown needed to be shot six times. Or how about calling for back up ?? No one said the cop had to be a hero and handle the two kids by himself especially if they acted aggressively.  To say the cop was completely in the right as this racist Stefan comes off with is crazy.. cops are held to higher standard. First cops mistake not calling for backup, second trying to get out his door right by the kids lol doesn't he remember his training u get out with space between you to handle the situation better. My uncle is a cop and told me this . Also a taser should have been his first move if mike was charging him but before that even he should have pursued a block away and waited for back up .",False,guy little biased thats sure maybe bring fact taser used could avoided forensics tell truly happened highly doubt mike brown needed shot six time calling back one said cop hero handle two kid especially acted aggressively say cop completely right racist stefan come crazy cop held higher standard first cop mistake calling backup second trying get door right kid lol doesnt remember training u get space handle situation better uncle cop told also taser first move mike charging even pursued block away waited back
UgiFSYf7PhDUd3gCoAEC,9pr1oE34bIM,Good commentary.  Perceptive and fair.,False,good commentary perceptive fair
Uggt_2yhK7oy9HgCoAEC,9pr1oE34bIM,I'm a black young woman and I like how Stefan thinks. We need more people like this in our country.,False,im black young woman like stefan think need people like country
UggAEGisedsvsXgCoAEC,9pr1oE34bIM,What injuries did the cop get treated for?,False,injury cop get treated
UgiLkxNi2d8b8XgCoAEC,9pr1oE34bIM,This jerk just made up a b.s. story about skittles and Arizona ice tea being components of lean. Which is actual  promethazine a pharmaceutical drug and a easy on to get on the street level. This guy is a quake and for you antebellum period dreamers for negro should live beneath you need to realize that your really not much better off. Statistics would say that there more whites on well fair and more whites committ more violent crimes than anyone. So pls come with more white savior b.s.,False,jerk made b story skittle arizona ice tea component lean actual promethazine pharmaceutical drug easy get street level guy quake antebellum period dreamer negro live beneath need realize really much better statistic would say white well fair white committ violent crime anyone pls come white savior b
UgwZlQcZUvX_tdLv5tN4AaABAg,Dt9-byUhPdg,Michael Brown was a THUG! God bless the Thin Blue Line!! I graduate from the police academy in December!,True,michael brown thug god bless thin blue line graduate police academy december
UghOrBUXagc6J3gCoAEC,04kJtp6pVXI,Can anyone tell me why it is racist if a white man shoots a black man? Is it not racist when black man shoots a white man? Why do these cases turn instantly into racist ones it makes no sense.,False,anyone tell racist white man shoot black man racist black man shoot white man case turn instantly racist one make sense
UgxSdrxMVF1TuxIq7VB4AaABAg,TZxEyoplYbI,"0:05 to 0:18 I had no idea cops mooed, I always thought they just oinked. Learn something new every day",True,idea cop mooed always thought oinked learn something new every day
UggGm8a1fu8brngCoAEC,04kJtp6pVXI,mike browns father was made to say that boooshit,True,mike brown father made say boooshit
UgzFZGnqcjZcW7wejI54AaABAg,cT14IbTDW2c,RUN THEM OVER,True,run
UgzrlizM92NKM2eGpvl4AaABAg,04kJtp6pVXI,Masri is unemployed,True,masri unemployed
UgivTWqdKh-ydHgCoAEC,cT14IbTDW2c,"i never was racist, but this almost makes me to be one... (ofc i dont mean it, but you get the idea)",False,never racist almost make one ofc dont mean get idea
Ugx0VHABFGxwIfF_zOV4AaABAg,cT14IbTDW2c,"some get pay to protest, and so if you ask what they protesting some have no idea but just flow along,,, by all mean i would run them over and the most fuck up system in us is they cant be arrest but those drive thru them will be arrest that's fuck up system in america, it's ok to have the voice and the right but at no right block off traffic",True,get pay protest ask protesting idea flow along mean would run fuck system u cant arrest drive thru arrest thats fuck system america ok voice right right block traffic
Ugj4wM_ifU7b03gCoAEC,TZxEyoplYbI,So I guess he gets away with it since he had a label or title of police but if he had a title or label of low life or thug or addict I guess he's behind bars then smh,False,guess get away since label title police title label low life thug addict guess he behind bar smh
UghYIMGnsNsUU3gCoAEC,cT14IbTDW2c,I've always been so good at being moderate and understanding but when I saw the woman in scrubs...screw the Black Lives Matters movement. I hope it dies.,True,ive always good moderate understanding saw woman scrubsscrew black life matter movement hope dy
Ugxos9bXUEzH70sVxC14AaABAg,cT14IbTDW2c,I'd just pop a couple of shots in the air and watch them scatter like roaches when a light turns on.,True,id pop couple shot air watch scatter like roach light turn
Ugip7WiT0N70OngCoAEC,04kJtp6pVXI,Wow!!!,False,wow
Ugg-IKh_49-oy3gCoAEC,cT14IbTDW2c,Move or be tazed then arrested.,False,move tazed arrested
UgjPoCiqD_x21HgCoAEC,9pr1oE34bIM,"People I know on the ground are saying most people from Ferguson are saying it's not a black/white thing. It's cops over stepping their boundaries. He said the protest during daylight is peaceful and ""tailgate"" like. Then the cops come in military-like and overreactive. FWIW",False,people know ground saying people ferguson saying blackwhite thing cop stepping boundary said protest daylight peaceful tailgate like cop come militarylike overreactive fwiw
Ugh0c9DNUtGcSngCoAEC,9pr1oE34bIM,"Dear Grindahz (AKA the pot who called the kettle black):
     Spelling List,  Week 1:
1.  whether
2.  weather
3.  there
4.  their
5.  they're
6.  way
7.  weigh
8.  Ferguson
9.  stupid
10. hypocrite
Stay tuned for Grammar, Lesson 1, & Punctuation, Lesson 1.",False,dear grindahz aka pot called kettle black spelling list week whether weather theyre way weigh ferguson stupid hypocrite stay tuned grammar lesson punctuation lesson
Ugwla1Q4HunztX1h0xh4AaABAg,cT14IbTDW2c,I would really love to see a car with a snow plow and just drive straight through the protester,True,would really love see car snow plow drive straight protester
UggFa6gKjS21nHgCoAEC,dG7mZQvaQDk,This Lady should be the first guest speaker at all of Al Sharpton’s rallies.  Seriously,False,lady first guest speaker al sharptons rally seriously
Ugig_n0opz8ZeHgCoAEC,dG7mZQvaQDk,"I'm sure michael brown knew the killer of the young girl and considered him his ""homeboy""",False,im sure michael brown knew killer young girl considered homeboy
Ugi5cUBWjgz7yHgCoAEC,bUgKZMSxr3E,"You ""need to be able to call in people with guns in CA"" because the citizens are completely disarmed :) That North Hollywood Bank Heist would have been much shorter in cities where people havent been stripped of their 2nd ammendment rights...",True,need able call people gun ca citizen completely disarmed north hollywood bank heist would much shorter city people havent stripped nd ammendment right
UgjPbUB7WBPWGngCoAEC,04kJtp6pVXI,Keep letting real people get in front of the camera... The truth will be told in its purest form.,False,keep letting real people get front camera truth told purest form
UggTTycvIakyJXgCoAEC,9pr1oE34bIM,"you need to search Youtube for ""  Actual CNN Doctored Audio of #MichaelBrown Shooting  "" CNN is caught changing evidence﻿",False,need search youtube actual cnn doctored audio michaelbrown shooting cnn caught changing evidence
UgzGP9zuUw8tkaH1kJh4AaABAg,cT14IbTDW2c,how NOT to do a protest,False,protest
UgiyMebIj-yfdHgCoAEC,TZxEyoplYbI,"man, it's stuff like this that really make me reconsider how the world would be if Hitler were alive? ",True,man stuff like really make reconsider world would hitler alive
UggPT9Z38D5yt3gCoAEC,04kJtp6pVXI,Bassem Masri is a terrorist part of isis,True,bassem masri terrorist part isi
UghTL-UF1SEwzHgCoAEC,4rCweDxDqdw,While I agree with most of your report and I certainly think that the events that went down in Ferguson need to be investigated. Your statistics to support a targeting of a particular race by number of stops and searches can certainly be explained away by the fact that most of the population in that region is of a particular race given a greater opportunity that someone who is stopped is most likely going to be of that race. I think further analysis would need to be conducted to make that collation. I am not saying race is not a factor. I am saying statistics can be misleading and need to be considered thoughtfully before stating them as support for a statement.,False,agree report certainly think event went ferguson need investigated statistic support targeting particular race number stop search certainly explained away fact population region particular race given greater opportunity someone stopped likely going race think analysis would need conducted make collation saying race factor saying statistic misleading need considered thoughtfully stating support statement
UgxjYl0SwKhN8nKkkaF4AaABAg,cT14IbTDW2c,Hope those fuckers get slammed with major fines. Fucking idiots.,True,hope fucker get slammed major fine fucking idiot
Ugiqp9Y1iGeKg3gCoAEC,9pr1oE34bIM,"It looks like M. Brown did the ""suicide"" by cop thing.",True,look like brown suicide cop thing
Ugho94xeAVZ7NngCoAEC,dG7mZQvaQDk,This Brave woman brought tears to my eyes,False,brave woman brought tear eye
Ugi4NlXtbb117ngCoAEC,8HB18hZrhXc,At .16  screw the price of crap that thinks he's cool to disrespect the AMERICAN FLAG.,True,screw price crap think he cool disrespect american flag
Ugycw-ryczBL4ZmdRUh4AaABAg,cT14IbTDW2c,"I wish so much that when these types of protesters come out they would all be arrested, fined, and taught the law...",False,wish much type protester come would arrested fined taught law
Ugj9q6R3gxZpj3gCoAEC,dG7mZQvaQDk,pretty woman dang!,False,pretty woman dang
UghSDD6vMijHSHgCoAEC,4rCweDxDqdw,"In France, when I was in the military, they taught me that we could use a lethal weapon only if the other uses a similar/equal or superior lethal weapon against us or against another to defend ourselves; using a superior weapon is NOT/NEVER allowed.
I think that's a Noble French concept. B)",False,france military taught could use lethal weapon us similarequal superior lethal weapon u another defend using superior weapon notnever allowed think thats noble french concept b
UggFX4zCcHRPtXgCoAEC,#NAME?,Now your tax dollars will get them a spanking new cop car 😔,False,tax dollar get spanking new cop car
Ugjqg9qKsdKAwHgCoAEC,dG7mZQvaQDk,Peggy you should watch life leadership revolution videos. these people are very smart and very good mentors. really think if you did some research and training you would be a great leader. keep up the great work,False,peggy watch life leadership revolution video people smart good mentor really think research training would great leader keep great work
UghTbeL1iAx6OHgCoAEC,bUgKZMSxr3E,"I thumbs upped this video, but to clarify, it was only for Joe Rogan's commentary, and not any of the ignorance Ana spews.  And I don't mean ""ignorant"" to necessarily be disparaging, I just mean that she doesn't really understand the situation.",False,thumb upped video clarify joe rogans commentary ignorance ana spews dont mean ignorant necessarily disparaging mean doesnt really understand situation
UgjbO3qNo1xbX3gCoAEC,TZxEyoplYbI,ignorant,False,ignorant
UghV9yjXGfrPXngCoAEC,dG7mZQvaQDk,We need more people like Peggy Hubbard! I support her as Mother of the Year with Common Sense.,False,need people like peggy hubbard support mother year common sense
UghjblOeosNPsngCoAEC,9pr1oE34bIM,"Very moving, very thought out!!!",False,moving thought
UgjvMt-VLLvyA3gCoAEC,8HB18hZrhXc,i find this satisfying for some reason,True,find satisfying reason
UgilC8NhlKosBXgCoAEC,04kJtp6pVXI,"It's not about just Brown, it's about daily killings of non-whites by white cops and that's a reality.",False,brown daily killing nonwhites white cop thats reality
Ugw1DPfPxRKkqstwYSF4AaABAg,cT14IbTDW2c,The only time I'd want to see a sniper in the bushes start picking them off one by one,True,time id want see sniper bush start picking one one
UghdWgk_DRjTZngCoAEC,TZxEyoplYbI,If MLK saw this he'd cry.,False,mlk saw hed cry
UggIA6nHLuVcm3gCoAEC,9pr1oE34bIM,mIcheal brown asked for it and got it! If you think he was shot because he was black then YOUR the racist!,False,micheal brown asked got think shot black racist
UgjCNouAV9C-w3gCoAEC,9pr1oE34bIM,"Holy shit! And I thought Trayvon Martin supporters were imbeciles...

You Michael Brown clowns must be on the dope!",True,holy shit thought trayvon martin supporter imbecile michael brown clown must dope
UggcFVNippHDgHgCoAEC,9pr1oE34bIM,Stefan - a fan of Rep. M. Rivers,False,stefan fan rep river
Ugh0tf8ZI_s6z3gCoAEC,04kJtp6pVXI,Massri needs an education.,True,massri need education
UggKO3TBRdgPF3gCoAEC,9pr1oE34bIM,"it''s freaking 2014 and some people are still racist, police are still awful ",True,freaking people still racist police still awful
UgxXtUmfp0rdwXB8qld4AaABAg,cT14IbTDW2c,run them over,True,run
UggxaTAMg799zngCoAEC,cT14IbTDW2c,"where is the nice lorry driver when you need him, should have just ran these fucks over.",True,nice lorry driver need ran fuck
UgzwrS37qzfArRXP80p4AaABAg,cT14IbTDW2c,If it was me I would have just kept going if you get hit you get hit I'd slowly push my way through ppl  who did that need to grow the fuck up,True,would kept going get hit get hit id slowly push way ppl need grow fuck
Uggyfw4IbkIqE3gCoAEC,9pr1oE34bIM,"You honestly believe that Mike Brown was actually trying to take a cops gun while the cop was sitting in the car?  You would be stupid to think that a kid would charge at someone pointing a gun at them as if he was some beast and was high. 

 If he was so high how could Mike go to the store and do everything else so easily..epic fail sir.  Why not make the officer take a toxicology test.  The officer was obviously scared and was going to use his weapon per being intimidated by Mike's size. 

The officer didn't know that Mike had stolen anything and told the dispatcher that he knew nothing of a shooting in the area.

Get your facts straight please. ",True,honestly believe mike brown actually trying take cop gun cop sitting car would stupid think kid would charge someone pointing gun beast high high could mike go store everything else easilyepic fail sir make officer take toxicology test officer obviously scared going use weapon per intimidated mike size officer didnt know mike stolen anything told dispatcher knew nothing shooting area get fact straight please
Ugip4rzYRwkfT3gCoAEC,9pr1oE34bIM,why do you focus on how he rolls his blunt?  MJ is not the cause.  It just so happens to be that much like non criminal types the criminal types also smoke pot.  Pot has absolutely nothing to do with any of this.  The fact that he was walking and not driving is more important.  why bring pot into this as some relative intel?  yes criminals have a tendency to smoke pot.  criminals also tend to smoke cigarettes or drink. ,False,focus roll blunt mj cause happens much like non criminal type criminal type also smoke pot pot absolutely nothing fact walking driving important bring pot relative intel yes criminal tendency smoke pot criminal also tend smoke cigarette drink
UgyFQYMYiDs-RdmouGp4AaABAg,cT14IbTDW2c,If I was there I will sue them for the time they wast ...,False,sue time wast
UgjsEoszg2O3FngCoAEC,dG7mZQvaQDk,"God Bless this lady!   I wish there were more people like her with the same intelligence.   God Bless that little girl who lost her life to thugs, it's so sad.  And not a single one of those animals cares.
# Black lives Matter, MY ASS!    It is               # Innocent LIVES MATTER!",False,god bless lady wish people like intelligence god bless little girl lost life thug sad single one animal care black life matter as innocent life matter
UghSNjvLuGZuIngCoAEC,TZxEyoplYbI,"These people are stupid as fuck , they would't be doing this if they had work at 7am. These is their idea of fun because they're losers and have nothing better to do. Oh yeah and great work burning down that auto place no a few more people are unemployed and cannot provide for their family. Great work , all this because the police shot some criminal who happened to be black. These people are the definition of sheep , there in not one individual thinker among them. ",True,people stupid fuck wouldt work idea fun theyre loser nothing better oh yeah great work burning auto place people unemployed cannot provide family great work police shot criminal happened black people definition sheep one individual thinker among
Ugh5kjvkxD4YyXgCoAEC,9pr1oE34bIM,"Pants up, don't loot!",False,pant dont loot
Ugg97M7HImLjcngCoAEC,9pr1oE34bIM,It's sad that I have to watch a YouTube video to get a non biased report about what's going on in Ferguson! Thank You!,False,sad watch youtube video get non biased report whats going ferguson thank
UggYHsvinXkgM3gCoAEC,04kJtp6pVXI,"stop being criminals and you wont get shot, that simple",True,stop criminal wont get shot simple
Ugg2ItA50j3R8HgCoAEC,Dt9-byUhPdg,#blacklivesdontmatter,True,blacklivesdontmatter
UgjDkqFGun9P7XgCoAEC,04kJtp6pVXI,Never argue with an idiot,True,never argue idiot
Ugg9WO2fOME-kXgCoAEC,9pr1oE34bIM,"This dude sure seems to know a good bit about smoking weeds.  Hmmm.
According this clown because this black man was somewhat on the gang side which is factual based on the photo's, that it was justified to MURDER AN UNARMED HUMAN BEING !  Its not ok you MF-er ",True,dude sure seems know good bit smoking weed hmmm according clown black man somewhat gang side factual based photo justified murder unarmed human ok mfer
Ugj4CNrg0w8ufngCoAEC,dDbRyFIkNII,Welcome to New World Order.,True,welcome new world order
Uggd4V1_xBv7c3gCoAEC,9pr1oE34bIM,"More of Your corrupt police will be harmed now. They are not safe from me. I will defend my self by fighting back and shooting them DEAD, so get your will's ready, cause its on!  catalyst? the facts of the city/town/government/usa, are the CATALYST. This pot has been boiling over for too many years, and now you have the generation that will bring the equalizer to your door step, We also have a PURGE; you will feel its effect. ",True,corrupt police harmed safe defend self fighting back shooting dead get will ready cause catalyst fact citytowngovernmentusa catalyst pot boiling many year generation bring equalizer door step also purge feel effect
Ugj3_gxzwZGN93gCoAEC,04kJtp6pVXI,CHRISTIANS ROCK!,False,christian rock
Ugjn5LpbmrWSeHgCoAEC,9pr1oE34bIM,Michael Brown was a home angel but a street devil.  He was no altar boy.  His death was his own doing.,False,michael brown home angel street devil altar boy death
UgyDljkWaEzcDQDyLQx4AaABAg,TZxEyoplYbI,"I am not black...many years ago I was almost shot by the police...I was driving with friends, partying, even doing some illegal drug use in the car...didn't even notice the cop car behind me....when the lights went on we all freaked....we pulled over and panicked ... the cops had bright lights on us...we were trying desperately to hide the drugs....I could hear the cops telling me to get out of the car but I kept trying to hide the drugs....of course from what they saw I was going into the center console, maybe to get a gun?...I was told LOUDLY...stop what you are doing put your hands where we can see them and get out of the car.  I can tell you I froze and did exactly what they told me to do.....IF I DID NOT LISTEN I would have been shot...most likely in the head....I don't understand why anyone wouldn't just do what a cop tells them to do...if they say ""put your hands up""  PUT YOUR HANDS UP!!!!  If they tell you to step back ""STEP BACK""!!!!!  If you defy the person with the gun and threaten them YOU WILL BE SHOT!  Color has nothing to do with it.",False,blackmany year ago almost shot policei driving friend partying even illegal drug use cardidnt even notice cop car behind mewhen light went freakedwe pulled panicked cop bright light uswe trying desperately hide drugsi could hear cop telling get car kept trying hide drugsof course saw going center console maybe get guni told loudlystop put hand see get car tell froze exactly told doif listen would shotmost likely headi dont understand anyone wouldnt cop tell doif say put hand put hand tell step back step back defy person gun threaten shot color nothing
UggomkAIZriFfXgCoAEC,dG7mZQvaQDk,"This gal calls it spot on! Way to go Ms.Peggy, way to go!",False,gal call spot way go mspeggy way go
UghqB5l4L4hbbngCoAEC,9pr1oE34bIM,"Stefan,
Excellent!You obviously have a better understanding of the events surrounding this unfortunate event than our president.I call it unfortunate because Officer Wilson life has been destroyed for doing his job. My fear is that police will hesitate when finding themselves in this rapidly growing situation. Thank you for your in-depth and honest dissertation.

Tom Kelver seek help go back to school and get off the drugs.
                                     ",True,stefan excellentyou obviously better understanding event surrounding unfortunate event presidenti call unfortunate officer wilson life destroyed job fear police hesitate finding rapidly growing situation thank indepth honest dissertation tom kelver seek help go back school get drug
UgjTagbrdn0t6XgCoAEC,TZxEyoplYbI,"America's days are coming to an end. The emigration rate has been multiplying each year, mostly wealthy individuals, while the poor and unskilled are flooding in unchecked. Goodbye America, it was a good run.",False,america day coming end emigration rate multiplying year mostly wealthy individual poor unskilled flooding unchecked goodbye america good run
UghxzBEM7k_5oHgCoAEC,9pr1oE34bIM,"Hey, last week in Kansas City, Mo. a Black man snuck into a retirement housing, broke into a house Beating 80 year old couple to death then went outside attempted to hot wire  antique car. Three neighbors  came out of their town-houses Mr. Howell (afro american) took his 12 gauge shot gun EXECUTED them by Blowing their heads off. He was only one armned a known felon, who had gotten out of a previous murder charge because they could not find the young girls body.Now, that is O.K. because they were ol d white people/caucasians.....Where is Al Sharpeton & Jesse Jackson NOW!",True,hey last week kansa city mo black man snuck retirement housing broke house beating year old couple death went outside attempted hot wire antique car three neighbor came townhouses mr howell afro american took gauge shot gun executed blowing head one armned known felon gotten previous murder charge could find young girl bodynow ok ol white peoplecaucasianswhere al sharpeton jesse jackson
UgjfhaN-0hZ-l3gCoAEC,04kJtp6pVXI,"Michael Smerconish is a little bitch. I like how he subtly tries to insult the guy and the guy laughs at him. This really shows how low CNN will stoop and what a garbage hole CNN has become.. And what a piece of ass sucking work Michael Smerconish is.  I guess it is no wonder why in my home we
DON'T WATCH CNN.  (CRAP NEWS NETWORK)",True,michael smerconish little bitch like subtly try insult guy guy laugh really show low cnn stoop garbage hole cnn become piece as sucking work michael smerconish guess wonder home dont watch cnn crap news network
Ugh4W1Xv2z1RHHgCoAEC,9pr1oE34bIM,"Remember,the looting(stealing) by the blacks is purely and only to gain free goods.All in the name of Mike Brown.Yea right.It's an excuse to steal-pure and simple.A good ,concise introspective Steffan.Some folks live off grievance.This follows perfectly after the white guilt segment.Keep em rollin.",True,rememberthe lootingstealing black purely gain free goodsall name mike brownyea rightits excuse stealpure simplea good concise introspective steffansome folk live grievancethis follows perfectly white guilt segmentkeep em rollin
Ugj5SpLvQHnR_HgCoAEC,04kJtp6pVXI,The only good CNN anchor I have ever seen...,False,good cnn anchor ever seen
UghANuDr-RLrqXgCoAEC,04kJtp6pVXI,A completely idiot having his minutrs of fame,True,completely idiot minutrs fame
UgxPdrXfTjuUJOZC8L94AaABAg,9pr1oE34bIM,"Did he really say trevon martin brought watermelon and skittles to make lean? Lol yo white ppl will say aaannnyything to make blk ppl look a certain way other then the truth..even if trevon said he was a no limit nigga so the fuck what,kids say dumb things all the time, i once said i was batman lol and? They sicken me an will make up any kind of excuse..why dont u talk about the second video tbat came out 2 years after the mike brown situation an how the cops said they didnt think it was important but it showed that mike made a trade with the store owner so there was no robbery lol how about u talk about the corruption with the police and media for withholding information?",True,really say trevon martin brought watermelon skittle make lean lol yo white ppl say aaannnyything make blk ppl look certain way trutheven trevon said limit nigga fuck whatkids say dumb thing time said batman lol sicken make kind excusewhy dont u talk second video tbat came year mike brown situation cop said didnt think important showed mike made trade store owner robbery lol u talk corruption police medium withholding information
Uggy6MHKQWnfo3gCoAEC,04kJtp6pVXI,This man is a zionist jew look at ypu can see the jewnesss in his face  cnn only employ zionist sympathisers and neo-con racists and wolf blitzer is the emplpyeee,True,man zionist jew look ypu see jewnesss face cnn employ zionist sympathiser neocon racist wolf blitzer emplpyeee
Uggma-nkAiK-eXgCoAEC,dG7mZQvaQDk,My mother told me the same thing.  God Bless this woman.,False,mother told thing god bless woman
Ugj-d4OvbPSsp3gCoAEC,04kJtp6pVXI,"My thought of this ""waste of skin' catching his just  desert at 3300fps wouldn't make me a popular guy with  the ""no free people allowed"" party. But I don't live on the bookends of this country. The rest of you libshits' would do yourselves justice to know the MAJORITY of Real Americans despise you in every way. Know It and own it. Every day you continue to exist is because ying must have yang motherjumper!",True,thought waste skin catching desert fps wouldnt make popular guy free people allowed party dont live bookend country rest libshits would justice know majority real american despise every way know every day continue exist ying must yang motherjumper
UgidFDMnBCsYXngCoAEC,9pr1oE34bIM,"Stop advertising swisher sweets lol , ur a racist point blank  .",True,stop advertising swisher sweet lol ur racist point blank
UgwLke0YX9B8KLIuM3x4AaABAg,8HB18hZrhXc,Protesters suck,True,protester suck
Ugw5-xcVE7UQ-Su23j94AaABAg,dDbRyFIkNII,I want to toss one of those gernades lol not at anyone of course but at a range that would be the fucking shit,True,want toss one gernades lol anyone course range would fucking shit
Ugi7qter96VmungCoAEC,9pr1oE34bIM,"moly loooooooooooooooooooooooves cops.  there are other witnesses.  also clueless about the 'riots'.  also about the decades of police violence and repression in the area....also, ignorant of the effects of marijuana.",False,moly loooooooooooooooooooooooves cop witness also clueless riot also decade police violence repression areaalso ignorant effect marijuana
Ugh8Z3_R5r7iungCoAEC,04kJtp6pVXI,How do these childish cops sleep at night ?,False,childish cop sleep night
UghHKaYbyJMEp3gCoAEC,4rCweDxDqdw,You can say black. This piece came off a bit stiff due to the repeated use of African American.,False,say black piece came bit stiff due repeated use african american
UggRBB-UTTgC_XgCoAEC,bUgKZMSxr3E,"Hey Rogan tell them "" good cops ""  to put them bad ones in jail",False,hey rogan tell good cop put bad one jail
UgwwS4M4DdAK0Hcwnj14AaABAg,TZxEyoplYbI,Staged event... fake riots..divid and conquer.....fake news....,False,staged event fake riotsdivid conquerfake news
Ugj6uLTt0_Weu3gCoAEC,9pr1oE34bIM," Kajieme Powell Shooting Video Disturbs For So Many Reasons

that is the link to the video i mentoned",False,kajieme powell shooting video disturbs many reason link video mentoned
Ugi0Cfb82xGsongCoAEC,04kJtp6pVXI,"What an ignorant coward, full of emotion, estrogen and apathy. And where the hell did you come from? Fuckin racially ambiguous blackwashed loudmouth. They really chose a pathetic man to interview. ",True,ignorant coward full emotion estrogen apathy hell come fuckin racially ambiguous blackwashed loudmouth really chose pathetic man interview
Ugg8FfTbbNF8IngCoAEC,04kJtp6pVXI,"The Arab dude is absolutely right, he should have not been shot 6 extra time. Shoot him once if hes attacking you and that would stop his attack. Shoot him twice if he's still attacking you, but six times? That is shoot to kill in my opinion. ",False,arab dude absolutely right shot extra time shoot he attacking would stop attack shoot twice he still attacking six time shoot kill opinion
Ugh0caYD_br7pngCoAEC,TZxEyoplYbI,"They don't want justice.  Here you see a mob mentality in action.  He's guilty no matter what the Grand Jury says, no matter what the evidence says, let's just hang him from the nearest tree.  What about the officers rights?   They need to learn to speak proper English and get a job.  Who's the bigger racest?  If a white crowd did that they would all be in jail.",True,dont want justice see mob mentality action he guilty matter grand jury say matter evidence say let hang nearest tree officer right need learn speak proper english get job who bigger racest white crowd would jail
